brakePressureFL_bar,brakePressureFR_bar,brakePressureRL_bar,brakePressureRR_bar,engineTorque_Nm,roadWheelAngle_rad
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-2,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-2,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-2,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-2,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-2,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
14.700000000000001,14.700000000000001,14.700000000000001,14.700000000000001,-1,-0.007379827703992937
