LFwheelSpeed_mps,LRwheelSpeed_mps,RFwheelSpeed_mps,RRwheelSpeed_mps,brakePressureFL_bar,brakePressureFR_bar,brakePressureRL_bar,brakePressureRR_bar,engineTorque_Nm,massEstimate_kg,pinionAngle_rad
13.724481043060557,13.504317492994796,13.61011036770172,13.309887344884771,0.0,0.0,0.0,0.0,137,1984,0.029145634969827184
13.57865843197804,13.404243152055813,13.621547435237604,13.435695087779493,0.0,0.0,0.0,0.0,136,1984,0.029145634969827184
13.512895293646707,13.275576142277119,13.61582890146966,13.449991422199346,0.0,0.0,0.0,0.0,135,1984,0.029145634969827184
13.621547435237604,13.358494881912275,13.624406702121574,13.347057814376392,0.0,0.0,0.0,0.0,135,1984,0.030679615757712823
13.755932978784237,13.535769428718476,13.598673300165837,13.435695087779493,0.0,0.0,0.0,0.0,135,1984,0.032213596545598466
13.755932978784237,13.587236232629953,13.61011036770172,13.361354148796249,0.0,0.0,0.0,0.0,134,1984,0.032213596545598466
13.673014239149081,13.404243152055813,13.6415623034254,13.572939898210096,0.0,0.0,0.0,0.0,134,1984,0.030679615757712823
13.647280837193343,13.195516669525931,13.678732772917023,13.510036026762737,0.0,0.0,0.0,0.0,135,1984,0.030679615757712823
13.61011036770172,13.289872476696974,13.678732772917023,13.404243152055813,0.0,0.0,0.0,0.0,135,1984,0.030679615757712823
13.555784296906273,13.58151769886201,13.713043975524673,13.335620746840508,0.0,0.0,0.0,0.0,134,1984,0.030679615757712823
13.58151769886201,13.555784296906273,13.621547435237604,13.335620746840508,0.0,0.0,0.0,0.0,134,1984,0.030679615757712823
13.684451306684965,13.555784296906273,13.624406702121574,13.567221364442156,0.0,0.0,0.0,0.0,134,1984,0.030679615757712823
13.695888374220848,13.315605878652711,13.673014239149081,13.598673300165837,0.0,0.0,0.0,0.0,134,1984,0.030679615757712823
13.713043975524673,13.341339280608452,13.67015497226511,13.664436438497168,0.0,0.0,0.0,0.0,133,1984,0.030679615757712823
13.73305884371247,13.498598959226854,13.718762509292617,13.42425802024361,0.0,0.0,0.0,0.0,133,1984,0.032213596545598466
13.718762509292617,13.713043975524673,13.690169840452906,13.444272888431406,0.0,0.0,0.0,0.0,133,1984,0.03374757733348411
13.695888374220848,13.652999370961284,13.744495911248354,13.57865843197804,0.0,0.0,0.0,0.0,133,1984,0.03374757733348411
13.738777377480414,13.195516669525931,13.804540515811745,13.544347229370388,0.0,0.0,0.0,0.0,133,1984,0.03374757733348411
13.793103448275861,13.224109338365642,13.755932978784237,13.587236232629953,0.0,0.0,0.0,0.0,133,1984,0.03374757733348411
13.778807113856006,13.409961685823752,13.724481043060557,13.449991422199346,0.0,0.0,0.0,0.0,134,1984,0.03374757733348411
13.652999370961284,13.587236232629953,13.738777377480414,13.518613827414649,0.0,0.0,0.0,0.0,134,1984,0.035281558121369745
13.652999370961284,13.535769428718476,13.713043975524673,13.61582890146966,0.0,0.0,0.0,0.0,134,1984,0.035281558121369745
13.76737004632012,13.367072682564189,13.76737004632012,13.55006576313833,0.0,0.0,0.0,0.0,134,1984,0.03834951969714103
13.76165151255218,13.238405672785497,13.750214445016297,13.487161891690969,0.0,0.0,0.0,0.0,134,1984,0.039883500485026674
13.810259049579688,13.604391833933777,13.727340309944529,13.42997655401155,0.0,0.0,0.0,0.0,134,1984,0.039883500485026674
13.70160690798879,13.815977583347628,13.70160690798879,13.481443357923027,0.0,0.0,0.0,0.0,134,1984,0.039883500485026674
13.793103448275861,14.001829930805739,13.727340309944529,13.635843769657457,0.0,0.0,0.0,0.0,134,1984,0.04141748127291231
13.787384914507918,13.664436438497168,13.810259049579688,13.630125235889517,0.0,0.0,0.0,0.0,134,1984,0.04601942363656924
13.815977583347628,13.61011036770172,13.821696117115572,13.652999370961284,0.0,0.0,0.0,0.0,134,1984,0.047553404424454875
13.76165151255218,13.541487962486416,13.833133184651455,13.647280837193343,0.0,0.0,0.0,0.0,134,1984,0.04601942363656924
13.76165151255218,13.572939898210096,13.76737004632012,13.572939898210096,0.0,0.0,0.0,0.0,134,1984,0.04601942363656924
13.784525647623948,13.664436438497168,13.861725853491164,13.673014239149081,0.0,0.0,0.0,0.0,133,1984,0.047553404424454875
13.904614856750728,13.624406702121574,13.833133184651455,13.6415623034254,0.0,0.0,0.0,0.0,133,1984,0.047553404424454875
13.887459255446903,13.572939898210096,13.876022187911019,13.750214445016297,0.0,0.0,0.0,0.0,132,1984,0.047553404424454875
13.850288785955279,13.475724824155085,13.844570252187339,13.61011036770172,0.0,0.0,0.0,0.0,131,1984,0.047553404424454875
13.810259049579688,13.524332361182593,13.861725853491164,13.61011036770172,0.0,0.0,0.0,0.0,130,1984,0.047553404424454875
13.784525647623948,13.73305884371247,13.867444387259106,13.707325441756732,0.0,0.0,0.0,0.0,130,1984,0.047553404424454875
13.815977583347628,13.658717904729226,13.861725853491164,13.707325441756732,0.0,0.0,0.0,0.0,130,1984,0.04908738521234052
13.844570252187339,13.750214445016297,13.856007319723222,13.73305884371247,0.0,0.0,0.0,0.0,130,1984,0.04908738521234052
13.861725853491164,13.598673300165837,13.838851718419395,13.592954766397893,0.0,0.0,0.0,0.0,129,1984,0.04908738521234052
13.870303654143076,13.621547435237604,13.876022187911019,13.57865843197804,0.0,0.0,0.0,0.0,129,1984,0.04908738521234052
13.838851718419395,13.57865843197804,13.876022187911019,13.793103448275861,0.0,0.0,0.0,0.0,129,1984,0.04908738521234052
13.838851718419395,13.652999370961284,13.861725853491164,13.787384914507918,0.0,0.0,0.0,0.0,129,1984,0.04908738521234052
13.856007319723222,13.821696117115572,13.876022187911019,13.755932978784237,0.0,0.0,0.0,0.0,130,1984,0.05062136600022616
13.91033339051867,13.713043975524673,13.887459255446903,13.664436438497168,0.0,0.0,0.0,0.0,129,1984,0.05062136600022616
13.898896322982786,13.755932978784237,13.91033339051867,13.652999370961284,0.0,0.0,0.0,0.0,129,1984,0.05062136600022616
13.961800194430147,13.664436438497168,13.916051924286611,13.76165151255218,0.0,0.0,0.0,0.0,129,1984,0.05062136600022616
13.898896322982786,13.810259049579688,13.933207525590438,13.821696117115572,0.0,0.0,0.0,0.0,129,1984,0.0521553467881118
13.91033339051867,13.821696117115572,13.921770458054553,13.798821982043801,0.0,0.0,0.0,0.0,127,1984,0.0521553467881118
13.898896322982786,13.695888374220848,13.933207525590438,13.773088580088064,0.0,0.0,0.0,0.0,127,1984,0.05368932757599744
13.956081660662205,13.621547435237604,13.956081660662205,13.727340309944529,0.0,0.0,0.0,0.0,126,1984,0.05368932757599744
13.990392863269856,13.673014239149081,13.927488991822495,13.73305884371247,0.0,0.0,0.0,0.0,125,1984,0.05368932757599744
13.933207525590438,13.815977583347628,13.956081660662205,13.833133184651455,0.0,0.0,0.0,0.0,124,1984,0.05368932757599744
13.876022187911019,13.876022187911019,13.950363126894262,13.850288785955279,0.0,0.0,0.0,0.0,122,1984,0.05368932757599744
13.904614856750728,13.810259049579688,13.938926059358378,13.76165151255218,0.0,0.0,0.0,0.0,122,1984,0.05368932757599744
13.956081660662205,13.750214445016297,13.944644593126322,13.827414650883512,0.0,0.0,0.0,0.0,121,1984,0.05522330836388308
14.018985532109566,13.690169840452906,13.950363126894262,13.76737004632012,0.0,0.0,0.0,0.0,121,1984,0.05522330836388308
