LFwheelSpeed_mps,LRwheelSpeed_mps,RFwheelSpeed_mps,RRwheelSpeed_mps,brakePressureFL_bar,brakePressureFR_bar,brakePressureRL_bar,brakePressureRR_bar,engineTorque_Nm,roadWheelAngle_rad
13.724481043060557,13.504317492994796,13.61011036770172,13.309887344884771,0.0,0.0,0.0,0.0,137,0.002239388011511885
13.57865843197804,13.404243152055813,13.621547435237604,13.435695087779493,0.0,0.0,0.0,0.0,136,0.0023637984565958786
13.512895293646707,13.275576142277119,13.61582890146966,13.449991422199346,0.0,0.0,0.0,0.0,135,0.0023637984565958786
13.621547435237604,13.358494881912275,13.624406702121574,13.347057814376392,0.0,0.0,0.0,0.0,135,0.0023637984565958786
13.755932978784237,13.535769428718476,13.598673300165837,13.435695087779493,0.0,0.0,0.0,0.0,135,0.0023637984565958786
13.755932978784237,13.587236232629953,13.61011036770172,13.361354148796249,0.0,0.0,0.0,0.0,134,0.0023637984565958786
13.673014239149081,13.404243152055813,13.6415623034254,13.572939898210096,0.0,0.0,0.0,0.0,134,0.0023637984565958786
13.647280837193343,13.195516669525931,13.678732772917023,13.510036026762737,0.0,0.0,0.0,0.0,135,0.002488208901679872
13.61011036770172,13.289872476696974,13.678732772917023,13.404243152055813,0.0,0.0,0.0,0.0,135,0.002488208901679872
13.555784296906273,13.58151769886201,13.713043975524673,13.335620746840508,0.0,0.0,0.0,0.0,134,0.0026126193467638655
13.58151769886201,13.555784296906273,13.621547435237604,13.335620746840508,0.0,0.0,0.0,0.0,134,0.0026126193467638655
13.684451306684965,13.555784296906273,13.624406702121574,13.567221364442156,0.0,0.0,0.0,0.0,134,0.0026126193467638655
13.695888374220848,13.315605878652711,13.673014239149081,13.598673300165837,0.0,0.0,0.0,0.0,134,0.002488208901679872
13.713043975524673,13.341339280608452,13.67015497226511,13.664436438497168,0.0,0.0,0.0,0.0,133,0.002488208901679872
13.73305884371247,13.498598959226854,13.718762509292617,13.42425802024361,0.0,0.0,0.0,0.0,133,0.002488208901679872
13.718762509292617,13.713043975524673,13.690169840452906,13.444272888431406,0.0,0.0,0.0,0.0,133,0.002488208901679872
13.695888374220848,13.652999370961284,13.744495911248354,13.57865843197804,0.0,0.0,0.0,0.0,133,0.002488208901679872
13.738777377480414,13.195516669525931,13.804540515811745,13.544347229370388,0.0,0.0,0.0,0.0,133,0.002488208901679872
13.793103448275861,13.224109338365642,13.755932978784237,13.587236232629953,0.0,0.0,0.0,0.0,133,0.002488208901679872
13.778807113856006,13.409961685823752,13.724481043060557,13.449991422199346,0.0,0.0,0.0,0.0,134,0.002488208901679872
13.652999370961284,13.587236232629953,13.738777377480414,13.518613827414649,0.0,0.0,0.0,0.0,134,0.002488208901679872
13.652999370961284,13.535769428718476,13.713043975524673,13.61582890146966,0.0,0.0,0.0,0.0,134,0.002488208901679872
13.76737004632012,13.367072682564189,13.76737004632012,13.55006576313833,0.0,0.0,0.0,0.0,134,0.002488208901679872
13.76165151255218,13.238405672785497,13.750214445016297,13.487161891690969,0.0,0.0,0.0,0.0,134,0.002488208901679872
13.810259049579688,13.604391833933777,13.727340309944529,13.42997655401155,0.0,0.0,0.0,0.0,134,0.002488208901679872
13.70160690798879,13.815977583347628,13.70160690798879,13.481443357923027,0.0,0.0,0.0,0.0,134,0.002488208901679872
13.793103448275861,14.001829930805739,13.727340309944529,13.635843769657457,0.0,0.0,0.0,0.0,134,0.002488208901679872
13.787384914507918,13.664436438497168,13.810259049579688,13.630125235889517,0.0,0.0,0.0,0.0,134,0.002488208901679872
13.815977583347628,13.61011036770172,13.821696117115572,13.652999370961284,0.0,0.0,0.0,0.0,134,0.0026126193467638655
13.76165151255218,13.541487962486416,13.833133184651455,13.647280837193343,0.0,0.0,0.0,0.0,134,0.0026126193467638655
13.76165151255218,13.572939898210096,13.76737004632012,13.572939898210096,0.0,0.0,0.0,0.0,134,0.0027370297918478596
13.784525647623948,13.664436438497168,13.861725853491164,13.673014239149081,0.0,0.0,0.0,0.0,133,0.0027370297918478596
13.904614856750728,13.624406702121574,13.833133184651455,13.6415623034254,0.0,0.0,0.0,0.0,133,0.0027370297918478596
13.887459255446903,13.572939898210096,13.876022187911019,13.750214445016297,0.0,0.0,0.0,0.0,132,0.0027370297918478596
13.850288785955279,13.475724824155085,13.844570252187339,13.61011036770172,0.0,0.0,0.0,0.0,131,0.0027370297918478596
13.810259049579688,13.524332361182593,13.861725853491164,13.61011036770172,0.0,0.0,0.0,0.0,130,0.0027370297918478596
13.784525647623948,13.73305884371247,13.867444387259106,13.707325441756732,0.0,0.0,0.0,0.0,130,0.0027370297918478596
13.815977583347628,13.658717904729226,13.861725853491164,13.707325441756732,0.0,0.0,0.0,0.0,130,0.0027370297918478596
13.844570252187339,13.750214445016297,13.856007319723222,13.73305884371247,0.0,0.0,0.0,0.0,130,0.0027370297918478596
13.861725853491164,13.598673300165837,13.838851718419395,13.592954766397893,0.0,0.0,0.0,0.0,129,0.0027370297918478596
13.870303654143076,13.621547435237604,13.876022187911019,13.57865843197804,0.0,0.0,0.0,0.0,129,0.0027370297918478596
13.838851718419395,13.57865843197804,13.876022187911019,13.793103448275861,0.0,0.0,0.0,0.0,129,0.0028614402369318524
13.838851718419395,13.652999370961284,13.861725853491164,13.787384914507918,0.0,0.0,0.0,0.0,129,0.0028614402369318524
13.856007319723222,13.821696117115572,13.876022187911019,13.755932978784237,0.0,0.0,0.0,0.0,130,0.0028614402369318524
13.91033339051867,13.713043975524673,13.887459255446903,13.664436438497168,0.0,0.0,0.0,0.0,129,0.002985850682015846
13.898896322982786,13.755932978784237,13.91033339051867,13.652999370961284,0.0,0.0,0.0,0.0,129,0.00311026112709984
13.961800194430147,13.664436438497168,13.916051924286611,13.76165151255218,0.0,0.0,0.0,0.0,129,0.003234671572183834
13.898896322982786,13.810259049579688,13.933207525590438,13.821696117115572,0.0,0.0,0.0,0.0,129,0.003234671572183834
13.91033339051867,13.821696117115572,13.921770458054553,13.798821982043801,0.0,0.0,0.0,0.0,127,0.003234671572183834
13.898896322982786,13.695888374220848,13.933207525590438,13.773088580088064,0.0,0.0,0.0,0.0,127,0.003234671572183834
13.956081660662205,13.621547435237604,13.956081660662205,13.727340309944529,0.0,0.0,0.0,0.0,126,0.00311026112709984
13.990392863269856,13.673014239149081,13.927488991822495,13.73305884371247,0.0,0.0,0.0,0.0,125,0.003234671572183834
13.933207525590438,13.815977583347628,13.956081660662205,13.833133184651455,0.0,0.0,0.0,0.0,124,0.003234671572183834
13.876022187911019,13.876022187911019,13.950363126894262,13.850288785955279,0.0,0.0,0.0,0.0,122,0.003359082017267827
13.904614856750728,13.810259049579688,13.938926059358378,13.76165151255218,0.0,0.0,0.0,0.0,122,0.0036079029074358145
13.956081660662205,13.750214445016297,13.944644593126322,13.827414650883512,0.0,0.0,0.0,0.0,121,0.003732313352519808
14.018985532109566,13.690169840452906,13.950363126894262,13.76737004632012,0.0,0.0,0.0,0.0,121,0.003732313352519808
13.938926059358378,13.798821982043801,13.938926059358378,13.870303654143076,0.0,0.0,0.0,0.0,121,0.0038567237976038014
13.990392863269856,13.850288785955279,13.961800194430147,13.810259049579688,0.0,0.0,0.0,0.0,120,0.0038567237976038014
13.938926059358378,13.850288785955279,13.964659461314119,13.867444387259106,0.0,0.0,0.0,0.0,120,0.003732313352519808
13.990392863269856,13.773088580088064,14.036141133413393,13.815977583347628,0.0,0.0,0.0,0.0,118,0.003732313352519808
13.996111397037799,13.707325441756732,13.984674329501916,13.850288785955279,0.0,0.0,0.0,0.0,117,0.003732313352519808
14.013266998341622,13.815977583347628,14.013266998341622,13.916051924286611,0.0,0.0,0.0,0.0,114,0.003732313352519808
13.996111397037799,13.793103448275861,13.996111397037799,13.867444387259106,0.0,0.0,0.0,0.0,114,0.0038567237976038014
13.967518728198089,13.88174072167896,14.018985532109566,13.904614856750728,0.0,0.0,0.0,0.0,113,0.0038567237976038014
13.956081660662205,13.870303654143076,14.02470406587751,13.88174072167896,0.0,0.0,0.0,0.0,112,0.0038567237976038014
14.001829930805739,13.804540515811745,13.996111397037799,13.870303654143076,0.0,0.0,0.0,0.0,110,0.0038567237976038014
13.996111397037799,13.856007319723222,14.007548464573683,13.927488991822495,0.0,0.0,0.0,0.0,109,0.0038567237976038014
13.996111397037799,13.867444387259106,13.973237261966032,13.870303654143076,0.0,0.0,0.0,0.0,107,0.0038567237976038014
14.007548464573683,13.898896322982786,14.001829930805739,13.916051924286611,0.0,0.0,0.0,0.0,104,0.0038567237976038014
13.998970663921769,13.856007319723222,14.02470406587751,13.876022187911019,0.0,0.0,0.0,0.0,104,0.0038567237976038014
14.018985532109566,13.973237261966032,14.036141133413393,13.876022187911019,0.0,0.0,0.0,0.0,103,0.0038567237976038014
14.03042259964545,13.904614856750728,14.03328186652942,13.973237261966032,0.0,0.0,0.0,0.0,103,0.0038567237976038014
14.081889403556927,13.867444387259106,14.001829930805739,13.94178532624235,0.0,0.0,0.0,0.0,103,0.0038567237976038014
14.053296734717216,13.867444387259106,14.0647338022531,13.967518728198089,0.0,0.0,0.0,0.0,102,0.003981134242687795
14.03042259964545,13.838851718419395,14.076170869788985,13.856007319723222,0.0,0.0,0.0,0.0,102,0.003981134242687795
14.05901526848516,13.893177789214844,14.070452336021043,13.973237261966032,0.0,0.0,0.0,0.0,102,0.003981134242687795
14.041859667181333,13.944644593126322,14.041859667181333,13.944644593126322,0.0,0.0,0.0,0.0,101,0.003981134242687795
14.05901526848516,13.88174072167896,14.05901526848516,13.996111397037799,0.0,0.0,0.0,0.0,100,0.003981134242687795
14.09332647109281,13.91033339051867,14.0647338022531,13.973237261966032,0.0,0.0,0.0,0.0,100,0.003981134242687795
14.05901526848516,13.856007319723222,14.070452336021043,13.893177789214844,0.0,0.0,0.0,0.0,99,0.003981134242687795
14.047578200949276,13.961800194430147,14.076170869788985,13.967518728198089,0.0,0.0,0.0,0.0,99,0.003981134242687795
14.05901526848516,13.938926059358378,14.0647338022531,13.921770458054553,0.0,0.0,0.0,0.0,99,0.003981134242687795
14.081889403556927,14.03042259964545,14.044718934065305,13.967518728198089,0.0,0.0,0.0,0.0,99,0.003981134242687795
