LFwheelSpeed_mps,LRwheelSpeed_mps,RFwheelSpeed_mps,RRwheelSpeed_mps,brakePressureFL_bar,brakePressureFR_bar,brakePressureRL_bar,brakePressureRR_bar,engineTorque_Nm,massEstimate_kg,pinionAngle_rad
0.18013381369016981,0.16011894550237318,0.16011894550237318,0.14868187796648938,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,10,2016,0.0
0.17155601303825696,0.16011894550237318,0.16011894550237318,0.14296334419854748,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.16583747927031506,0.16011894550237318,0.16011894550237318,0.14010407731457653,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,10,2016,0.0
0.16011894550237318,0.16011894550237318,0.16011894550237318,0.13438554354663462,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.15440041173443128,0.16011894550237318,0.16011894550237318,0.13152627666266367,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.14868187796648938,0.16011894550237318,0.16011894550237318,0.13152627666266367,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.14582261108251843,0.16011894550237318,0.16011894550237318,0.13152627666266367,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.14010407731457653,0.16011894550237318,0.16011894550237318,0.13152627666266367,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.13724481043060557,0.15725967861840223,0.15725967861840223,0.13152627666266367,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.13152627666266367,0.15154114485046033,0.15154114485046033,0.13152627666266367,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.12866700977869272,0.14582261108251843,0.14582261108251843,0.13152627666266367,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.12580774289472177,0.14296334419854748,0.14296334419854748,0.13152627666266367,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.12294847601075083,0.13724481043060557,0.13724481043060557,0.13152627666266367,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.11722994224280894,0.13438554354663462,0.13438554354663462,0.13152627666266367,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.11437067535883799,0.12866700977869272,0.12866700977869272,0.13152627666266367,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.11151140847486704,0.12580774289472177,0.12580774289472177,0.13152627666266367,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.10865214159089609,0.12294847601075083,0.12294847601075083,0.12580774289472177,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.10579287470692512,0.12008920912677988,0.12008920912677988,0.12294847601075083,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.10579287470692512,0.11722994224280894,0.11722994224280894,0.12008920912677988,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.10293360782295417,0.11437067535883799,0.11437067535883799,0.11722994224280894,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.10007434093898324,0.11151140847486704,0.11151140847486704,0.11437067535883799,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.09721507405501228,0.10865214159089609,0.10865214159089609,0.11151140847486704,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.09435580717104133,0.10579287470692512,0.10579287470692512,0.10865214159089609,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.09435580717104133,0.10293360782295417,0.10293360782295417,0.10579287470692512,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.09149654028707038,0.10007434093898324,0.10007434093898324,0.10293360782295417,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.08863727340309943,0.09721507405501228,0.09721507405501228,0.10007434093898324,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.08863727340309943,0.09721507405501228,0.09721507405501228,0.10007434093898324,4.800000000000001,4.800000000000001,4.7,4.7,11,2016,0.0
0.08577800651912848,0.09435580717104133,0.09435580717104133,0.09721507405501228,4.800000000000001,4.800000000000001,4.7,4.7,11,2016,0.0
0.08577800651912848,0.09149654028707038,0.09149654028707038,0.09435580717104133,4.800000000000001,4.800000000000001,4.7,4.7,11,2016,0.0
0.08291873963515753,0.09149654028707038,0.09149654028707038,0.09435580717104133,4.800000000000001,4.800000000000001,4.7,4.7,11,2016,0.0
0.08291873963515753,0.08863727340309943,0.08863727340309943,0.09149654028707038,4.800000000000001,4.800000000000001,4.7,4.7,11,2016,0.0
0.08005947275118659,0.08577800651912848,0.08577800651912848,0.08863727340309943,4.800000000000001,4.800000000000001,4.7,4.7,11,2016,0.0
0.08005947275118659,0.08577800651912848,0.08577800651912848,0.08863727340309943,4.800000000000001,4.800000000000001,4.7,4.7,11,2016,0.0
0.07720020586721564,0.08291873963515753,0.08291873963515753,0.08577800651912848,4.7,4.7,4.7,4.7,11,2016,0.0
0.07720020586721564,0.08291873963515753,0.08291873963515753,0.08291873963515753,4.7,4.7,4.7,4.7,11,2016,0.0
0.07434093898324469,0.08005947275118659,0.08005947275118659,0.08291873963515753,4.7,4.7,4.7,4.7,11,2016,0.0
0.07434093898324469,0.08005947275118659,0.08005947275118659,0.08005947275118659,4.7,4.7,4.7,4.7,11,2016,0.0
0.07148167209927374,0.07720020586721564,0.07720020586721564,0.08005947275118659,4.800000000000001,4.800000000000001,4.7,4.7,11,2016,0.0
0.07148167209927374,0.07720020586721564,0.07720020586721564,0.07720020586721564,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.07148167209927374,0.07434093898324469,0.07434093898324469,0.07720020586721564,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.06862240521530279,0.07434093898324469,0.07434093898324469,0.07434093898324469,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.06862240521530279,0.07148167209927374,0.07148167209927374,0.07434093898324469,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,11,2016,0.0
0.06576313833133184,0.07148167209927374,0.07148167209927374,0.07434093898324469,4.9,4.9,4.800000000000001,4.800000000000001,11,2016,0.0
0.06576313833133184,0.07148167209927374,0.07148167209927374,0.07148167209927374,4.9,4.9,4.800000000000001,4.800000000000001,11,2016,0.0
0.06576313833133184,0.06862240521530279,0.06862240521530279,0.07148167209927374,5.0,5.0,4.9,4.9,11,2016,0.0
0.06290387144736088,0.06862240521530279,0.06862240521530279,0.06862240521530279,5.1000000000000005,5.1000000000000005,4.9,4.9,11,2016,0.0
0.06290387144736088,0.06576313833133184,0.06862240521530279,0.06862240521530279,5.300000000000001,5.300000000000001,5.1000000000000005,5.1000000000000005,11,2016,0.0
0.06290387144736088,0.06576313833133184,0.06576313833133184,0.06862240521530279,5.4,5.4,5.2,5.2,11,2016,0.0
0.06004460456338994,0.06576313833133184,0.06576313833133184,0.06576313833133184,5.7,5.7,5.4,5.4,12,2016,0.0
0.06004460456338994,0.06290387144736088,0.06290387144736088,0.06576313833133184,5.9,5.9,5.6000000000000005,5.6000000000000005,12,2016,0.0
0.06004460456338994,0.06290387144736088,0.06290387144736088,0.06576313833133184,6.1000000000000005,6.1000000000000005,5.800000000000001,5.800000000000001,11,2016,0.0
0.06004460456338994,0.06290387144736088,0.06290387144736088,0.06290387144736088,6.4,6.4,6.0,6.0,10,2016,0.0
0.057185337679418996,0.06290387144736088,0.06290387144736088,0.06290387144736088,6.7,6.7,6.300000000000001,6.300000000000001,10,2016,0.0
0.057185337679418996,0.06004460456338994,0.06004460456338994,0.06290387144736088,7.0,7.0,6.5,6.5,10,2016,0.0
0.057185337679418996,0.06004460456338994,0.06004460456338994,0.06004460456338994,7.300000000000001,7.300000000000001,6.800000000000001,6.800000000000001,11,2016,0.0
0.057185337679418996,0.06004460456338994,0.06004460456338994,0.06004460456338994,7.7,7.7,7.1000000000000005,7.1000000000000005,10,2016,0.0
0.054326070795448045,0.057185337679418996,0.057185337679418996,0.06004460456338994,8.1,8.1,7.5,7.5,10,2016,0.0
0.054326070795448045,0.057185337679418996,0.057185337679418996,0.057185337679418996,8.4,8.4,7.800000000000001,7.800000000000001,9,2016,0.0
0.054326070795448045,0.057185337679418996,0.057185337679418996,0.057185337679418996,8.8,8.8,8.1,8.1,9,2016,0.0
0.054326070795448045,0.057185337679418996,0.057185337679418996,0.057185337679418996,9.1,9.1,8.5,8.5,8,2016,0.0
0.05146680391147709,0.054326070795448045,0.054326070795448045,0.057185337679418996,9.5,9.5,8.8,8.8,8,2016,0.0
0.05146680391147709,0.054326070795448045,0.054326070795448045,0.054326070795448045,9.8,9.8,9.1,9.1,7,2016,0.0
