axCG_mps2,ayCG_mps2,azCG_mps2,pitchAngle_rad,pitchRate_radps,rollAngle_rad,rollRate_radps,sideSlip_rad,vxCG_mps,vyCG_mps,yawAngle_rad,yawRate_radps
0.01348164759469746,-0.35957913578034617,10.05,0.016231562043547264,-0.0,-0.039793506945470715,-0.004537856055185257,0.0,0.009689742325529401,0.002466607473812383,-3.3908256707745834,-0.0015707963267948964
0.012401052583784312,0.558499049503854,10.02,0.016231562043547264,-0.0,-0.039793506945470715,-0.004537856055185257,0.0,0.009689742325529401,0.002466607473812383,-3.3908256707745834,-0.0015707963267948964
0.012399467984340651,0.5602453654822317,10.02,0.016231562043547264,-0.0015707963267948964,-0.039968039870670144,-0.0029670597283903604,0.0,0.009689742325529401,0.002466607473812383,-3.3908256707745834,0.0024434609527920616
-0.002459542034020161,-0.21233362838965472,9.69,0.016231562043547264,-0.0015707963267948964,-0.039968039870670144,-0.0029670597283903604,0.0,0.009689742325529401,0.002466607473812383,-3.3908256707745834,0.0024434609527920616
-0.002460145935936968,-0.2140276828830934,9.69,0.016231562043547264,-0.0010471975511965976,-0.039793506945470715,0.0020943951023931952,0.0,0.009689742325529401,0.002466607473812383,-3.3908256707745834,0.0008726646259971648
-0.001285391205806734,-0.020995457299990198,9.77,0.016231562043547264,-0.0010471975511965976,-0.039793506945470715,0.0020943951023931952,0.0,0.009689742325529401,0.002466607473812383,-3.3908256707745834,0.0008726646259971648
-0.001285391205806734,-0.020995457299990198,9.77,0.016231562043547264,-0.0008726646259971648,-0.039793506945470715,0.0054105206811824215,0.0,0.009689742325529401,0.002466607473812383,-3.3908256707745834,0.0006981317007977319
-0.0029417328352484328,-0.7256130880235689,9.64,0.016231562043547264,-0.0008726646259971648,-0.039793506945470715,0.0054105206811824215,0.0,0.009689742325529401,0.002466607473812383,-3.3908256707745834,0.0006981317007977319
-0.0029417328352484328,-0.7256130880235689,9.64,0.016231562043547264,0.0005235987755982988,-0.039793506945470715,-0.00017453292519943296,0.0,0.012156024875825393,-0.007224411439084903,-3.3908256707745834,-0.004537856055185257
0.00942644996297728,0.4956690744185851,10.450000000000001,0.016231562043547264,0.0005235987755982988,-0.039793506945470715,-0.00017453292519943296,0.0,0.012156024875825393,-0.007224411439084903,-3.3908256707745834,-0.004537856055185257
0.00942644996297728,0.4956690744185851,10.450000000000001,0.016231562043547264,-0.0041887902047863905,-0.039793506945470715,-0.0006981317007977319,0.0,0.009527433832376494,0.002466607473812383,-3.3908256707745834,-0.0010471975511965976
-0.012591030813796821,1.5280091344880975,8.52,0.016231562043547264,-0.0041887902047863905,-0.039793506945470715,-0.0006981317007977319,0.0,0.009527433832376494,0.002466607473812383,-3.3908256707745834,-0.0010471975511965976
-0.012591030813796821,1.5280091344880975,8.52,0.016231562043547264,0.004886921905584123,-0.039793506945470715,0.0024434609527920616,0.0,0.0073878897849363355,0.012156365303883523,-3.390651137849384,0.01064650843716541
0.018935140937358094,-2.1531213584481534,10.93,0.016231562043547264,0.004886921905584123,-0.039793506945470715,0.0024434609527920616,0.0,0.0073878897849363355,0.012156365303883523,-3.390651137849384,0.01064650843716541
0.018935140937358094,-2.1531213584481534,10.93,0.016231562043547264,-0.003141592653589793,-0.039793506945470715,-0.0015707963267948964,0.0,0.002303974057143084,-0.009691018912897286,-3.3908256707745834,-0.005585053606381855
-0.0024929269727785143,0.7321302665456227,9.11,0.016231562043547264,-0.003141592653589793,-0.039793506945470715,-0.0015707963267948964,0.0,0.002303974057143084,-0.009691018912897286,-3.3908256707745834,-0.005585053606381855
-0.0024929269727785143,0.7321302665456227,9.11,0.016231562043547264,0.0019198621771937625,-0.039793506945470715,0.0013962634015954637,0.0,0.009689742325529401,0.002466607473812383,-3.3908256707745834,-0.0
-0.0024929269727785143,0.7321302665456227,9.11,0.016231562043547264,0.0019198621771937625,-0.039793506945470715,0.0013962634015954637,0.0,0.009689742325529401,0.002466607473812383,-3.3908256707745834,-0.0
-0.010701241999297726,0.08051669720595175,9.81,0.016231562043547264,0.0017453292519943296,-0.039793506945470715,0.0015707963267948964,0.0,0.009689742325529401,0.002466607473812383,-3.3908256707745834,0.0006981317007977319
0.007641717948943051,0.2410930280446618,10.33,0.016231562043547264,0.0017453292519943296,-0.039793506945470715,0.0015707963267948964,0.0,0.009689742325529401,0.002466607473812383,-3.3908256707745834,0.0006981317007977319
0.007641717948943051,0.2410930280446618,10.33,0.016231562043547264,-0.0022689280275926286,-0.039793506945470715,-0.0012217304763960308,0.0,0.009689742325529401,0.002466607473812383,-3.3908256707745834,0.0020943951023931952
0.0038981138710932717,0.03273075859641294,8.86,0.016231562043547264,-0.0022689280275926286,-0.039793506945470715,-0.0012217304763960308,0.0,0.009689742325529401,0.002466607473812383,-3.3908256707745834,0.0020943951023931952
0.0038981138710932717,0.03273075859641294,8.86,0.016231562043547264,0.004363323129985824,-0.039793506945470715,-0.0012217304763960308,0.0,0.009852481118604779,0.0024649160343733593,-3.390651137849384,0.0024434609527920616
0.006972122570480239,-0.23092187343522602,10.27,0.016231562043547264,0.004363323129985824,-0.039793506945470715,-0.0012217304763960308,0.0,0.009852481118604779,0.0024649160343733593,-3.390651137849384,0.0024434609527920616
0.006972774186895648,-0.2291263919893361,10.27,0.016231562043547264,0.0010471975511965976,-0.039968039870670144,-0.00767944870877505,0.0,0.009690172625451871,0.0024649160343733593,-3.390651137849384,0.0006981317007977319
