axCG_mps2,ayCG_mps2,pitchAngle_rad,pitchRate_radps,rollAngle_rad,rollRate_radps,sideSlip_rad,vxCG_mps,vyCG_mps,yawAngle_rad,yawRate_radps
0.7163465261507764,-5.323674979400239,-0.01884955592153876,0.018500490071139894,-0.0041887902047863905,-0.016755160819145562,-0.008211511537248688,13.255689249087812,-0.10885169179813475,-2.9398325920592487,-0.00034906585039886593
0.9219133475167138,6.279805393469691,-0.01884955592153876,-0.021467549799530253,-0.004363323129985824,-0.03298672286269283,-0.007616637794302668,13.267865215339961,-0.10105847789735972,-2.9398325920592487,0.022863813201125717
0.5676615978151076,-9.517976489243125,-0.019024088846738195,-0.045553093477052,-0.004537856055185257,-0.012391837689159739,-0.008500570172786949,13.276386299390117,-0.11285957179143485,-2.9398325920592487,-0.0017453292519943296
0.34526033944398116,5.460447511551709,-0.019198621771937627,-0.0054105206811824215,-0.004537856055185257,-0.0024434609527920616,-0.006877457881276873,13.26942115841982,-0.09126132399993507,-2.9398325920592487,0.010297442586766544
1.0124916726132915,-0.1862241192458042,-0.019198621771937627,-0.010471975511965976,-0.004537856055185257,0.030892327760299633,-0.0071977340549481935,13.279392004145674,-0.09558318270089382,-2.9396580591340493,0.011344640137963142
0.676715570912457,0.3830506991732017,-0.019024088846738195,0.026703537555513242,-0.004363323129985824,0.04345869837465881,-0.006459494366944684,13.280479969823514,-0.0857863787061957,-2.9396580591340493,0.017976891295541596
0.5493419264538278,1.4533566547880656,-0.018500490071139894,0.06649704450098395,-0.003839724354387525,0.04450589592585541,-0.005895890443526667,13.28167208732141,-0.078308190906485,-2.93948352620885,0.023212879051524585
0.29075284330453965,-4.702180123307058,-0.01832595714594046,0.06963863715457375,-0.003665191429188092,0.044331363000655974,-0.0075187340580334825,13.287685771030256,-0.0999084582199214,-2.93948352620885,0.007853981633974483
0.7520314208196347,2.390282631226953,-0.01815142422074103,0.045553093477052,-0.003665191429188092,0.025656340004316644,-0.006780187526231655,13.29028485258214,-0.09011200442637794,-2.93948352620885,0.00890117918517108
1.0834067756757717,-8.009580227687092,-0.017976891295541596,0.0164060949687467,-0.003665191429188092,-0.03769911184307752,-0.004741331586610935,13.296516825146949,-0.06304366762762983,-2.9393089932836505,0.004014257279586958
1.3736794582959488,3.0523682637936083,-0.01780235837034216,0.008726646259971648,-0.003839724354387525,-0.03717551306747922,-0.006362823669095233,13.302867691397262,-0.08464494371507741,-2.9393089932836505,0.01117010721276371
0.6604146718187963,-1.2196085159953556,-0.017976891295541596,-0.018500490071139894,-0.003839724354387525,-0.00017453292519943296,-0.006537038564926189,13.303537196906912,-0.08696697449253751,-2.939134460358451,0.012391837689159739
0.23577453389425135,-6.330635815325649,-0.017976891295541596,-0.01832595714594046,-0.003665191429188092,0.038571776469074684,-0.008894628405075102,13.307120244445608,-0.11836501119197729,-2.939134460358451,-0.002617993877991494
0.8606545439701021,-6.314010712962317,-0.01815142422074103,-0.007330382858376184,-0.003490658503988659,0.04886921905584123,-0.00742014274081534,13.311292904883372,-0.0987735061999904,-2.939134460358451,-0.007155849933176752
0.7864857151797687,8.572246909911321,-0.01815142422074103,0.013613568165555772,-0.0029670597283903604,0.06894050545377602,-0.00668400108424438,13.311851318654028,-0.08897775370399716,-2.939134460358451,0.012391837689159739
0.2894330788728244,2.9714675164764186,-0.017976891295541596,0.014311699866353503,-0.0029670597283903604,0.014137166941154071,-0.00594724651470144,13.313903747071459,-0.07918200120800349,-2.939134460358451,0.019024088846738195
-0.030149108992741213,-9.043702615713618,-0.017976891295541596,0.013264502315156905,-0.0029670597283903604,-0.013439035240356337,-0.008302956364026684,13.317846313071156,-0.11058003790744371,-2.939134460358451,-0.005585053606381855
0.9312851366105829,-5.191426912553976,-0.01780235837034216,0.029321531433504737,-0.003141592653589793,-0.030019663134302467,-0.006121870378143597,13.313753287313704,-0.08150609008337482,-2.9389599274332516,0.020943951023931952
1.0012289443814613,3.315323639924731,-0.017627825445142728,0.019722220547535925,-0.003490658503988659,-0.044156830075456545,-0.0062681431948267054,13.324118888543687,-0.08351857894553726,-2.9389599274332516,0.014311699866353503
1.3068094213865165,3.075635796301309,-0.017627825445142728,0.025656340004316644,-0.003665191429188092,-0.04520402762665313,-0.005853720253351637,13.335558986583408,-0.07806352337419137,-2.938785394508052,0.019896753472735357
1.3989501552872077,-1.3187782280315843,-0.017453292519943295,0.04014257279586959,-0.003839724354387525,-0.06073745796940267,-0.006589345302849664,13.33323687657323,-0.08785857337905208,-2.938785394508052,0.017278759594743863
1.4671148172200734,-2.950839315676525,-0.017278759594743863,0.04520402762665313,-0.0041887902047863905,-0.08936085770210968,-0.004558191235103188,13.33896651233961,-0.06080198133889547,-2.938610861582853,0.01832595714594046
0.28153629952477,-0.06061051501828668,-0.01710422666954443,0.05044001538263613,-0.004537856055185257,-0.09529497715889039,-0.006175168558591206,13.34477556142009,-0.08240728594195618,-2.938610861582853,0.011519173063162575
0.6748538241293661,-0.8265229504901818,-0.016755160819145562,0.012740903539558606,-0.005235987755982988,-0.07243116395776468,-0.006349213521622139,13.345859074439065,-0.08473684754788975,-2.9384363286576534,0.014835298641951801
0.5149891279522508,-5.3162600616872036,-0.016929693744344994,-0.01710422666954443,-0.005585053606381855,-0.06754424205218056,-0.00796426365049843,13.352258772533618,-0.10634315763459215,-2.9384363286576534,0.0005235987755982988
0.487859800397994,-3.146557256714556,-0.016929693744344994,-0.014137166941154071,-0.005585053606381855,-0.006806784082777886,-0.0057612986563457015,13.357972179774544,-0.07696011867389811,-2.9384363286576534,0.007330382858376184
0.813602050867503,-1.96091093512568,-0.016929693744344994,0.022863813201125717,-0.005585053606381855,-0.00017453292519943296,-0.007550656451876902,13.362697328644382,-0.10089905430580863,-2.9382617957324535,0.004886921905584123
1.2571392150409502,1.4609772336115678,-0.016755160819145562,0.040491638646268445,-0.005585053606381855,-0.0010471975511965976,-0.0068169635111221365,13.364256516104502,-0.09110506027542704,-2.9382617957324535,0.01064650843716541
0.9691664845945055,3.95246245190117,-0.016580627893946133,0.04782202150464463,-0.005759586531581287,-0.04310963252425994,-0.005349682762670963,13.36834222411099,-0.07151707221466343,-2.9382617957324535,0.013264502315156905
0.6267080816220167,-2.860844733438424,-0.0164060949687467,0.04834562028024293,-0.006108652381980154,-0.05951572749300664,-0.004790928678041351,13.370397518256468,-0.06405711100868282,-2.9380872628072545,0.023212879051524585
1.8298296897379984,-0.9993029581390284,-0.016231562043547264,0.007155849933176752,-0.006806784082777886,-0.0916297857297023,-0.006403765933861876,13.377168993078907,-0.08566543008814137,-2.9380872628072545,0.010297442586766544
1.9410644036663491,3.98812914117417,-0.016231562043547264,0.003490658503988659,-0.007155849933176752,-0.09564404300928926,-0.005260080586512528,13.390666179423313,-0.07043663283615179,-2.937912729882055,0.017453292519943295
0.7912286801685123,-10.024612290743953,-0.016231562043547264,0.0020943951023931952,-0.007504915783575617,-0.0841248699461267,-0.008160881192524255,13.392225230340022,-0.10929478536267714,-2.9380872628072545,-0.00942477796076938
-0.01878732573894432,-3.1891603255989422,-0.016231562043547264,0.00017453292519943296,-0.00767944870877505,-0.02303834612632515,-0.005260271862519107,13.390179253943854,-0.07043663283615179,-2.937912729882055,0.004014257279586958
-0.2528541317676666,-0.4212099529086202,-0.016231562043547264,-0.004363323129985824,-0.007853981633974483,-0.00942477796076938,-0.006725007446648191,13.38613429589762,-0.09002320994748633,-2.937912729882055,0.0029670597283903604
0.6241381044860207,6.484652802638055,-0.016231562043547264,-0.013439035240356337,-0.007853981633974483,0.016755160819145562,-0.004528172144081731,13.392364041460125,-0.06064334428048474,-2.937912729882055,0.0164060949687467
0.6197569065756188,-3.1799804603193187,-0.016231562043547264,0.0158824961931484,-0.007853981633974483,-0.002617993877991494,-0.005260463152437072,13.389692328464395,-0.07043663283615179,-2.937912729882055,0.009773843811168246
1.1624214844170389,5.381702246891076,-0.016057029118347832,0.033335788713091695,-0.007853981633974483,-0.007155849933176752,-0.006871388400024798,13.395328772249014,-0.09204595542466251,-2.937912729882055,0.014486232791552936
1.4601904779462214,-1.7130385369801941,-0.015707963267948967,0.03385938748868999,-0.008028514559173916,-0.033335788713091695,-0.005728905167400963,13.409568988134712,-0.07682298952316477,-2.9377381969568552,0.01064650843716541
1.0434849545729508,1.5856064186069643,-0.015707963267948967,0.028623399732707007,-0.008028514559173916,-0.017627825445142728,-0.004997760152348158,13.411907339426653,-0.0670300541523413,-2.9377381969568552,0.01117010721276371
0.8346847257963613,3.6102358209169263,-0.015533430342749533,0.00942477796076938,-0.00820304748437335,-0.019547687622336492,-0.0044413585546815805,13.4144308916224,-0.05957868914031098,-2.9375636640316563,0.019896753472735357
1.4569379108818166,1.6525747658434315,-0.015533430342749533,0.01117010721276371,-0.00820304748437335,-0.02879793265790644,-0.006049846104987549,13.42001512522858,-0.08119001677212324,-2.9375636640316563,0.0019198621771937625
0.9258885298373609,-0.521556135214782,-0.015707963267948967,-0.009773843811168246,-0.008552113334772215,-0.01884955592153876,-0.006196246441501632,13.429923490861933,-0.0832161806285955,-2.9375636640316563,0.0041887902047863905
