vxCG_mps,vyCG_mps,yawRate_radps
0.432009487453649,-0.023240705967743334,-0.010297442586766544
0.44198248840854976,-0.02492732011482063,-0.008726646259971648
0.4519545600251821,-0.026613934261897915,-0.012915436464758038
0.4553275507539295,-0.006900453319265913,0.005759586531581287
0.46530227665032187,-0.008587067466343197,-0.00017453292519943296
0.46843790817309844,0.011126413476288791,0.013962634015954637
0.47312025252609724,-0.0201304220847365,-0.004886921905584123
0.49150323939418183,-0.033274622532408475,-0.015533430342749533
0.49295065532231624,-0.023417587841519944,-0.004014257279586958
0.5061765460827851,-0.005388412255392893,0.003665191429188092
0.508098680422861,0.004468622435495638,0.015533430342749533
0.5144667910439239,-0.01693034074193145,0.00034906585039886593
0.5258892270673022,-0.008758199846692943,0.0027925268031909274
0.5341794720284412,-0.0203001283332315,-0.004014257279586958
0.5356268879565755,-0.010443093642342968,0.0022689280275926286
0.54740536278891,-0.002270952747104461,0.00942477796076938
0.5553395689410927,-0.013812881233643017,0.00471238898038469
0.5584798901778517,0.00590118814813406,0.017627825445142728
0.5671180437734271,-0.005640740338404511,0.0066322511575784525
0.578659159399791,0.0025314005568340095,0.012042771838760876
0.5852646292268245,-0.018867562620593078,0.0005235987755982988
0.5851459496238391,-0.018867562620593078,-0.0022689280275926286
0.5950022901160977,-0.020552456416243103,-0.005585053606381855
0.604739951005371,-0.022237350211893128,-0.004886921905584123
0.6064247261394761,-0.012380315521004596,0.0013962634015954637
0.6147149711006149,-0.023922244007543152,-0.006283185307179586
0.6183218805747959,-0.0042081746257660755,0.005235987755982988
0.6359967806943941,-0.0173239662607842,-0.004886921905584123
0.6375611559439242,-0.007466637650585567,0.0020943951023931952
0.6444077194387184,-0.02886446826388078,-0.011868238913561441
0.6540269946236166,-0.030547641656778753,-0.013613568165555772
0.6577510237024224,-0.010718218734405507,0.0005235987755982988
0.6674892720886659,-0.012399671673279027,-0.003490658503988659
0.6755461859552526,-0.02393874684138987,-0.009250245035569947
0.6772275204749096,-0.014081124612152548,-0.0012217304763960308
0.6886481234268451,-0.005784734458824901,0.003839724354387525
0.6917868881718471,-0.046896129084436605,-0.019896753472735357
0.7050033377303409,-0.028860030422074384,-0.008028514559173916
0.7069203110718936,-0.019002114874078716,-0.00034906585039886593
0.7181060751962436,-0.010823931759712115,0.006981317007977318
0.7248364599079858,-0.03221949528933252,-0.008028514559173916
0.7345782575252439,-0.0338992277229616,-0.008028514559173916
0.7345782575252439,-0.0338992277229616,-0.012217304763960308
0.7495912862444241,-0.006005213512603702,0.005759586531581287
0.7495912862444241,-0.006005213512603702,0.00767944870877505
0.7576519758166455,-0.017542861494228436,-0.003665191429188092
0.7726650045358257,0.010351152716129484,0.01780235837034216
0.7773631150128136,-0.020902326361486596,0.0008726646259971648
0.7776004742187843,-0.020902326361486596,-0.003665191429188092
0.7873390159031288,-0.022582058795115663,-0.003141592653589793
0.7970775575874732,-0.02426179122874473,-0.00017453292519943296
0.8072908176837593,-0.025941523662373824,-0.00034906585039886593
0.8069347788748031,-0.025941523662373824,-0.0012217304763960308
0.815108939657703,-0.03747917164399854,-0.008377580409572781
0.8284457864445833,-0.019443072981636302,0.0020943951023931952
0.8383029871625876,-0.021122805415265396,-0.0029670597283903604
0.8384234119700906,-0.021122805415265396,-0.0020943951023931952
0.846600955095782,-0.03266045339689012,-0.012217304763960308
0.8564641149472086,-0.034190715332338334,-0.011868238913561441
0.8663215877922207,-0.03586872720955539,-0.013962634015954637
0.8660772477755156,-0.03586872720955539,-0.010297442586766544
0.8776126072671486,-0.027688530520307723,-0.008377580409572781
0.8892682269182132,-0.01950833383106005,-0.003665191429188092
0.8990017633872556,-0.021186345708277134,-0.003141592653589793
0.8958938277120309,-0.040902762841206586,-0.013962634015954637
0.9105393540616474,-0.012847196287191762,0.00034906585039886593
0.9203970984318669,-0.014523487556881667,0.0015707963267948964
0.930502673213047,-0.016199778826571545,-0.0029670597283903604
0.928826233008156,-0.02605828011120714,-0.01064650843716541
0.9435867722584742,0.0018409324730097076,0.014835298641951801
0.949969914715538,-0.019386525608405116,0.0008726646259971648
0.9582791520139207,-0.030919889922004413,-0.006283185307179586
0.9664627289134695,-0.04245325423560368,-0.017976891295541596
0.9681371673075136,-0.03259446053310435,-0.0066322511575784525
0.981344059389195,-0.014551443739205671,0.0022689280275926286
0.9912020746827882,-0.016226014350305636,0.002617993877991494
0.993001725806328,-0.006367220647806301,0.008028514559173916
1.0057737254331003,-0.048975960309404196,-0.022514747350726852
1.0123412228663513,-0.009716361870006199,0.0066322511575784525
1.0227050843170893,-0.011212466930715736,0.003839724354387525
1.0224502731403717,-0.011212466930715736,0.003490658503988659
1.0324359643438306,-0.01288531683221542,0.0022689280275926286
1.0389493708549629,-0.03427633837380916,-0.009599310885968814
1.048682017844206,-0.035949188275308845,-0.014137166941154071
1.0535745109062837,-0.006371930815167748,0.005585053606381855
1.0602178720712965,-0.02757789523981034,-0.010471975511965976
1.0718731288479981,-0.01938964674348202,-0.0041887902047863905
1.0814804072325899,-0.02106077588442352,-0.0027925268031909274
1.0834027252258664,-0.011201398247153696,0.005759586531581287
1.0915903272125154,-0.022731905025365023,-0.003490658503988659
1.1047909207859934,-0.004684278891766904,0.008377580409572781
1.1145238595694185,-0.006355408032708406,0.008028514559173916
1.111181865178199,-0.026074163307248027,-0.0054105206811824215
1.1229627823537343,-0.017885914810919706,0.005585053606381855
1.1342410579339357,-0.009697666314591409,0.007330382858376184
1.1424249377978057,-0.021427579928664935,0.003839724354387525
1.1504906015083998,-0.03275867987101403,-0.00767944870877505
1.1621415525739587,-0.024773279731664332,0.003839724354387525
1.17200445746736,-0.026241560515627187,-0.0019198621771937625
1.1719998599620347,-0.02644612963316396,0.0024434609527920616
1.1800597891309739,-0.03797806535471069,-0.004363323129985824
1.1900411285970753,-0.0396509152562104,-0.008552113334772215
1.1932591512606225,-0.019932743616116345,0.005235987755982988
1.211175602776511,-0.03313752923916273,-0.007853981633974483
1.2096333256086405,-0.042785454716663014,-0.012042771838760876
1.2228338604705622,-0.0247378285830649,0.0017453292519943296
1.2294795870520592,-0.04612771299854602,-0.013089969389957472
1.2407508306023676,-0.0379394645022177,-0.012740903539558606
1.2442173916357782,-0.01822070922767808,0.005759586531581287
1.2524101116696529,-0.02953258808038937,-0.0041887902047863905
1.2557486422840856,-0.009813249772071791,0.006457718232379019
1.2625295697016647,-0.03120199640986716,-0.01117010721276371
1.2735270684130044,-0.023011735585186162,-0.0012217304763960308
1.2854556220875915,-0.014597100915348753,0.0019198621771937625
1.2901794516512757,-0.045844669494624936,-0.021642082724729686
1.2967169735458024,-0.006404828011804756,0.007330382858376184
1.3035032294988258,-0.02779243622037585,-0.008726646259971648
1.3146349775915607,-0.019600163316831825,-0.0019198621771937625
1.3149002598584334,-0.019600163316831825,-0.0019198621771937625
1.3215640454038156,-0.04075709541551303,-0.012566370614359171
1.33295660812434,-0.032562810682656845,-0.010122909661567111
1.3362882481148715,-0.012842308108857356,0.003839724354387525
1.3462802731070025,-0.014508274662900908,0.0027925268031909274
1.356272298099134,-0.01617424121694449,0.0054105206811824215
1.3626674008338608,-0.03756071034478756,-0.009075712110370514
1.365871286662778,-0.01784020777098807,0.0027925268031909274
1.3773916035449167,-0.009645923038131889,0.007504915783575617
1.3839242759066328,-0.03103239216597496,-0.0019198621771937625
1.3937836824418839,-0.03269835872001854,-0.005934119456780721
1.3939145783975975,-0.03269835872001854,-0.003141592653589793
1.4072365285418564,-0.014643822700262628,0.009773843811168246
1.415299215294747,-0.026170040541205968,0.0020943951023931952
1.4137705538263932,-0.03578354457022394,-0.006806784082777886
1.425163458007088,-0.027587248257667767,0.00017453292519943296
1.4334899480787682,-0.03911203575057966,-0.00890117918517108
1.4382204651980035,-0.009530410042377596,0.007330382858376184
1.4450137482151766,-0.030915739438023542,-0.004537856055185257
1.4546116534299371,-0.032579985028201454,-0.009948376736367679
1.4580729773077639,-0.012604397870181533,0.009948376736367679
1.4679295884904615,-0.014266922445797891,0.005585053606381855
1.4743321554566395,-0.035651111457812315,-0.006981317007977318
1.4876529395581055,-0.017591971597030666,0.004537856055185257
1.487516876834802,-0.017591971597030666,0.0054105206811824215
1.4975128201466414,-0.018993108175323657,0.002617993877991494
1.505579776335829,-0.030515033919021013,-0.007330382858376184
1.5087684500140688,-0.010792789452449285,0.005585053606381855
1.513908486681953,-0.04203695966271837,-0.011344640137963142
1.5253008675011037,-0.033570378731269675,-0.012042771838760876
1.526959800076473,-0.023708966783283894,-0.00471238898038469
1.5350270026320652,-0.03522946112588527,-0.008726646259971648
1.5468152292597521,-0.027027131572515087,-0.005934119456780721
1.5499987081033717,-0.007304307676543553,0.010122909661567111
1.55846906958032,-0.01882480201914493,0.005235987755982988
1.5683295910184003,-0.020483884413760582,-0.0010471975511965976
1.5781901124564803,-0.02214296680837618,0.0033161255787892262
1.587781861280323,-0.023802049202991775,-0.003839724354387525
1.589575180162811,-0.013940637255005994,0.006283185307179586
1.5961276962402113,-0.03504394273576162,-0.009773843811168246
1.6009657243369793,-0.00573830770163581,0.009599310885968814
1.6091673323132014,-0.017258802044237187,0.004014257279586958
1.6194258001311854,-0.01891788443885284,0.0022689280275926286
1.6288884211485515,-0.020576966833468435,0.00034906585039886593
1.6257101976597674,-0.04001602642060526,-0.009773843811168246
1.6373608880262553,-0.03181168628659659,-0.0010471975511965976
1.6488789372593071,-0.023607346152587888,0.004014257279586958
1.6536316299230336,-0.05484981146773875,-0.019024088846738195
1.6586032646164144,-0.025264707380869084,-0.00034906585039886593
1.66886723436402,-0.02692206860915028,0.0015707963267948964
1.676667674704453,-0.038441131199721375,-0.010995574287564275
1.678053622941252,-0.02828647999773723,-0.005759586531581287
1.6879146995739636,-0.02994212000919791,-0.0012217304763960308
1.696533582031693,-0.04116364607447679,-0.013962634015954637
1.6963957053895435,-0.04116364607447679,-0.010471975511965976
1.7112141874897135,-0.013230726949656694,0.009075712110370514
1.7079066724360368,-0.03295528552900773,-0.003839724354387525
1.7159823459036154,-0.04417193525132976,-0.014311699866353503
1.7292788251010278,-0.026400843727745222,0.0033161255787892262
1.7310768054046495,-0.016236429269682582,0.0033161255787892262
1.740797020699542,-0.017888626696253605,0.003141592653589793
1.7487238367083997,-0.029403391925564043,-0.006457718232379019
1.750517235994434,-0.019540824122824627,0.0006981317007977319
1.7621722175357408,-0.01133045374665623,0.006981317007977318
1.77052313442574,-0.022845218975966673,-0.0012217304763960308
1.7718924328306334,-0.012982651173227253,0.006283185307179586
1.7799563135067449,-0.02480815815910207,-0.005934119456780721
1.7834051874096881,-0.00508359957975109,0.011693705988362009
1.7914792450436188,-0.016599797613633057,-0.0005235987755982988
1.8049273216583095,0.0014708422215114149,0.010122909661567111
1.804787929049674,0.0011557922456816752,0.009773843811168246
1.8127238626361606,-0.010361838241968416,0.004014257279586958
1.8243782749649664,-0.002155487777239684,0.009948376736367679
1.8343826438345638,-0.0041313414501999764,0.012042771838760876
1.8345187753112713,-0.0041313414501999764,0.010821041362364843
1.8456386526456734,0.003750774567518449,0.017278759594743863
1.8443828789916603,-0.006110637380467332,0.00890117918517108
1.857567652295352,0.011628869059847445,0.022689280275926284
1.8623132936728632,-0.01961530115042167,0.0020943951023931952
1.873701564673727,-0.01141498242754727,0.004014257279586958
1.8754945634696556,-0.0018812477248610737,0.009075712110370514
1.8853545282085438,-0.0035437723004774603,0.00767944870877505
1.8853538810404005,-0.0038728807883325477,0.01117010721276371
1.8952135554893637,-0.005537126378510463,0.00820304748437335
1.8953417795961276,-0.005537126378510463,0.00890117918517108
1.9033999428663773,-0.017394173553199877,0.0010471975511965976
1.9067315750926583,0.002326329020599642,0.016057029118347832
1.9149251198613226,-0.009199888820343725,0.0066322511575784525
1.918124172589388,0.01018576093983354,0.018500490071139894
1.933103910648356,-0.022729495106603704,-0.0015707963267948964
1.9364384218014097,-0.003347577997179152,0.013439035240356337
1.934764541370167,-0.013207247151337942,0.010122909661567111
1.9465661477339757,-0.005356710668133999,0.011344640137963142
1.954471377609394,-0.017228370567981356,0.009075712110370514
1.9564220012609297,-0.007369284747934313,0.011693705988362009
1.9676701632988178,0.00047349362908665626,0.02129301687433082
1.9741791652820417,-0.020918664387011943,0.0066322511575784525
1.9857041943760263,-0.01308104775087942,0.0066322511575784525
1.9875228334363446,-0.003569445241208258,0.014486232791552936
1.9973758118041127,-0.005596076341071129,0.012391837689159739
1.99722994752607,-0.005944695393251585,0.013788101090755204
2.010596024851596,0.011738169563154781,0.027925268031909273
2.015403328830361,-0.01951698966033909,0.005061454830783556
2.0203091859063655,0.009702348846744074,0.025132741228718343
2.0318529917846004,0.017519827551918568,0.026878070480712675
2.0369383010491346,-0.014092507473426255,0.008377580409572781
2.0348208031662103,-0.023948953424916243,-0.004363323129985824
2.048051497708282,-0.006281910072790745,0.013439035240356337
2.049741971861798,0.0032164320259515594,0.01832595714594046
2.061573163286436,0.01102068844738761,0.026878070480712675
2.0691652565530316,-0.0008896165874499434,0.014486232791552936
2.0795919605912445,-0.002584831719957365,0.015707963267948967
2.0776084922105764,-0.012802769989876459,0.010297442586766544
2.089296231944623,-0.005009425637827392,0.018500490071139894
2.097451393547773,-0.016562753331113025,0.009599310885968814
2.0990038105928863,-0.0070744899116823865,0.015009831567151233
