axCG_mps2,ayCG_mps2,vxCG_mps,vyCG_mps,yawRate_radps
-0.6267626134753755,4.237198058408816,0.05098870299056311,-0.00022254608582446503,0.003839724354387525
-0.6469679370970781,3.588403137664712,0.04519954336174843,0.0213757017056751,0.006457718232379019
-0.7132900875828478,-2.8174849480565944,0.043195642921158454,0.01157854780825025,0.0022689280275926286
-0.6703856487637045,-2.349922744681775,0.031331950530918265,0.003785333907475262,-0.0027925268031909274
-0.6406809080716743,-0.5567002697874096,0.023664553340824793,0.015586427801549977,0.003665191429188092
-0.7384183773250003,-3.2442837400364066,0.01959392101998925,-0.004007879993299727,-0.00820304748437335
-0.721295595447677,0.6331893011261119,0.009796960509994625,-0.0020039399966498635,-0.003490658503988659
-0.817189745560361,-5.474640458060081,0.002068441741891609,0.0097968039946979,-0.0020943951023931952
-0.7683074390698947,-4.762199551176506,-0.00578915962881467,0.021598247791499568,0.007504915783575617
-0.5979932897548049,5.236067976718868,-0.005726328189159081,0.021598247791499568,0.008028514559173916
-0.4028826600500357,6.423672725532563,-0.011738029510929013,-0.007793213900774989,0.008028514559173916
-0.496407205766919,3.122653693133813,-0.01933559230017356,0.004007879993299727,-0.0015707963267948964
-0.14290065872610744,8.78737984308679,-0.023538890461513615,-0.015586427801549977,0.010471975511965976
-0.11298927758725949,4.2397835005933056,-0.029261695384222092,0.00601181998994959,-0.0005235987755982988
-0.1832061088125696,-2.2109042581193603,-0.027322373905195346,0.015808973887374442,0.0041887902047863905
-0.10889647127069016,1.6342801086328762,-0.029390848851202973,0.00601181998994959,0.0005235987755982988
0.051079501888691106,7.000472078261587,-0.03139474706372016,-0.003785333907475262,0.013264502315156905
0.1594516272893265,4.893881899342941,-0.0275195634044398,0.015808973887374442,0.005235987755982988
0.04332996014310186,-0.921192553135397,-0.029390815277125625,0.00601181998994959,-0.004537856055185257
0.1936901384901425,-7.460453348493695,-0.02159774744508022,-0.005789273904125125,-0.012042771838760876
0.1418516371779007,-4.825876037835448,-0.025314926346057268,0.025606127784799294,0.007853981633974483
0.2813968587076489,4.690099437532084,-0.015586066725345267,0.02360218778814943,0.007155849933176752
0.17263818872193884,-4.481287095240026,-0.017589939133344754,0.013805033890724579,-0.007155849933176752
0.2342440611174385,-5.593940080007091,-0.011800806309740947,-0.007793213900774989,-0.008726646259971648
0.06505948197779654,-5.7077215251169,-0.017589939133344754,0.013805033890724579,-0.00942477796076938
0.2358139060761493,-7.704352385123572,-0.011870989322149406,-0.007795273461504986,-0.009250245035569947
0.26355952033859814,2.2843602191255994,-0.00979725265637941,0.0020022300402084423,-0.0024434609527920616
0.27858999425470793,2.5983390991290367,-0.00772176085273722,0.01179973354192187,0.0017453292519943296
0.1898126369772838,-8.507875540039663,-0.005789118362915123,0.021598247791499568,-0.0158824961931484
0.2659746366226964,-3.620233610116119,0.0,0.0,-0.003839724354387525
0.179480865059673,-3.1806945493963537,0.0040043524920428284,0.019595007003426857,-0.0015707963267948964
0.36452465191246164,7.279842041016036,0.005938355297469002,0.029391461692274554,0.014660765716752368
0.13652980908753376,-6.880428188058591,0.004082815577721498,0.019594307794849705,0.009948376736367679
0.16408659765228148,-1.8894253365160267,0.011799401240796118,0.007795273461504986,-0.0024434609527920616
0.026029850561910216,-6.297848055529374,0.011724352787466849,0.007795273461504986,-0.014311699866353503
0.01075620697301666,-7.6628488245983855,0.009797227586886063,-0.0020022300402084423,-0.004363323129985824
-0.028071442772780647,-11.738859006582098,0.015883577132360566,0.02738752169562469,0.013962634015954637
