LFwheelSpeed_mps,LRwheelSpeed_mps,RFwheelSpeed_mps,RRwheelSpeed_mps,brakePressureFL_bar,brakePressureFR_bar,brakePressureRL_bar,brakePressureRR_bar,engineTorque_Nm,roadWheelAngle_rad
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,10,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,10,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,10,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,10,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,10,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,10,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,10,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,10,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,10,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,10,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,10,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,10,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,10,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,10,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,10,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,10,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,-0.017342595104383404
