vxCG_mps,vyCG_mps,pitchRate_radps,rollRate_radps,yawRate_radps
-0.0037069641237523414,0.009287448642521514,0.00017453292519943296,-0.0029670597283903604,0.0066322511575784525
0.00011169874929422188,-0.0,-0.0022689280275926286,0.004363323129985824,-0.0020943951023931952
-0.0018690522528338725,-0.022282419253064175,-0.0020943951023931952,0.0008726646259971648,-0.012915436464758038
-0.005354239685984536,-0.012995617779652259,0.007853981633974483,0.007155849933176752,0.020071286397934793
-0.003708584931739107,0.009286801473411916,-0.0027925268031909274,-0.005061454830783556,0.007504915783575617
0.003820283681033329,-0.009286801473411916,0.0027925268031909274,0.008028514559173916,0.0006981317007977319
0.0018690522528338725,0.022282419253064175,-0.0020943951023931952,-0.0024434609527920616,0.014311699866353503
0.003708584931739107,-0.009286801473411916,-0.0024434609527920616,-0.009599310885968814,0.009250245035569947
0.0,-0.0,0.0008726646259971648,0.013613568165555772,-0.0017453292519943296
-0.0035968861824448852,0.009286801473411916,-0.010122909661567111,0.003490658503988659,0.00017453292519943296
0.003820283681033329,-0.009286801473411916,0.007155849933176752,0.0015707963267948964,-0.005585053606381855
0.0,-0.0,0.004537856055185257,-0.006806784082777886,0.003141592653589793
0.00022339749858844377,-0.0,0.010471975511965976,0.006457718232379019,-0.0029670597283903604
-0.0020924497514223164,-0.022282419253064175,0.02303834612632515,0.0,0.014660765716752368
0.0019846397468375777,0.02228209268217619,0.0066322511575784525,-0.012042771838760876,0.013788101090755204
-0.003708584931739107,0.009286801473411916,-0.004537856055185257,-0.004886921905584123,-0.006283185307179586
-0.00021990705446436442,-0.0,-0.014137166941154071,0.0022689280275926286,-0.0015707963267948964
0.0,-0.0,-0.005934119456780721,0.0008726646259971648,0.006457718232379019
0.00011169874929422188,-0.0,0.004886921905584123,0.00017453292519943296,-0.00017453292519943296
0.00011169874929422188,-0.0,-0.0008726646259971648,0.0010471975511965976,0.003839724354387525
0.00022339749858844377,-0.0,0.010995574287564275,-0.007155849933176752,-0.0027925268031909274
-0.003820283681033329,0.009286801473411916,-0.0024434609527920616,-0.00034906585039886593,0.0017453292519943296
0.00011169874929422188,-0.0,0.007504915783575617,0.0022689280275926286,-0.0041887902047863905
0.003931982430327551,-0.009286801473411916,-0.00471238898038469,0.0013962634015954637,0.009075712110370514
0.00011169874929422188,-0.0,0.005934119456780721,0.0,-0.004014257279586958
-0.00021990705446436442,-0.0,0.00820304748437335,-0.008028514559173916,0.004014257279586958
0.003820283681033329,-0.009286801473411916,0.004886921905584123,-0.008028514559173916,-0.005934119456780721
0.00022339749858844377,-0.0,-0.006457718232379019,-0.0027925268031909274,0.00767944870877505
-0.003708584931739107,0.009286801473411916,-0.003141592653589793,0.008028514559173916,0.005061454830783556
-0.0035968861824448852,0.009286801473411916,-0.0015707963267948964,-0.004886921905584123,-0.0020943951023931952
-0.003485187433150663,0.009286801473411916,0.009948376736367679,-0.0013962634015954637,0.00820304748437335
0.00022339749858844377,-0.0,0.00471238898038469,0.003490658503988659,-0.0017453292519943296
-0.0019807510021280944,-0.022282419253064175,-0.01064650843716541,-0.0008726646259971648,-0.012740903539558606
-0.003708584931739107,0.009286801473411916,-0.007155849933176752,-0.003839724354387525,0.0013962634015954637
0.003931982430327551,-0.009286801473411916,0.010471975511965976,-0.003665191429188092,-0.009075712110370514
-0.00011169874929422188,-0.0,0.005934119456780721,0.003141592653589793,0.0066322511575784525
-0.00011169874929422188,-0.0,-0.00471238898038469,-0.004363323129985824,-0.0017453292519943296
-0.0037085921056320766,0.009286801473411916,0.01117010721276371,-0.0024434609527920616,-0.0041887902047863905
-0.00011169874929422188,-0.0,-0.007330382858376184,0.010471975511965976,0.0024434609527920616
-0.00011169874929422188,-0.0,0.004537856055185257,-0.004537856055185257,0.0008726646259971648
-0.00011169874929422188,-0.0,-0.006457718232379019,-0.006981317007977318,-0.003839724354387525
-0.0038185456328642584,0.009286801473411916,0.005759586531581287,-0.0006981317007977319,-0.011344640137963142
-0.0033734886838564415,0.009286801473411916,0.01710422666954443,-0.0066322511575784525,0.009250245035569947
0.00557763718457298,0.012995617779652259,-0.007853981633974483,-0.004363323129985824,-0.0033161255787892262
0.0,-0.0,-0.00017453292519943296,-0.010821041362364843,-0.0
0.0035986385783998943,-0.009286801473411916,0.012740903539558606,0.006108652381980154,-0.006806784082777886
0.0003350962478826656,-0.0,0.01780235837034216,0.0027925268031909274,0.0015707963267948964
0.003708584931739107,-0.009286801473411916,0.01117010721276371,0.005759586531581287,0.01117010721276371
-0.0035952653744581197,0.009287448642521514,0.005934119456780721,0.0020943951023931952,0.0054105206811824215
-0.0035952653744581197,0.009287448642521514,0.0019198621771937625,0.006457718232379019,-0.008028514559173916
-0.0020889629227960785,-0.022282419253064175,-0.015707963267948967,-0.006283185307179586,-0.0158824961931484
0.00011169874929422188,-0.0,-0.0033161255787892262,-0.00034906585039886593,0.0033161255787892262
0.00022339749858844377,-0.0,0.014311699866353503,-0.009773843811168246,-0.003141592653589793
-0.0035952653744581197,0.009287448642521514,0.0005235987755982988,-0.011344640137963142,-0.008377580409572781
0.0035968861824448852,-0.009286801473411916,-0.007155849933176752,-0.0024434609527920616,-0.005061454830783556
-0.0038186628730465634,0.009287448642521514,-0.005759586531581287,-0.0010471975511965976,-0.007330382858376184
-0.0035968861824448852,0.009286801473411916,0.003490658503988659,0.005934119456780721,0.0066322511575784525
0.005689335933867202,0.012995617779652259,-0.008552113334772215,-0.0019198621771937625,0.004886921905584123
-0.0038169248217421996,0.009287448642521514,-0.009773843811168246,-0.0020943951023931952,0.007504915783575617
0.0037085921056320766,-0.009286801473411916,0.005934119456780721,0.005585053606381855,0.015707963267948967
0.003597017767277835,-0.009287448642521514,-0.007504915783575617,-0.0027925268031909274,-0.006108652381980154
-0.0037069641237523414,0.009287448642521514,0.006806784082777886,-0.003665191429188092,-0.0066322511575784525
-0.00021990705446436442,-0.0,-0.016580627893946133,-0.00820304748437335,0.0012217304763960308
0.00011169874929422188,-0.0,-0.0066322511575784525,0.0158824961931484,-0.0012217304763960308
